532961,PKD6585,Gloria Foley,D7384,Diapers,Baby,Debit Card,7,201,2021-08-30 19:29,Honduras,Tegucigalpa,amazon.com,BIFDKTGTXE,N,authentication denied 
596745,ISX8711,Angela Palmer,F8105,Cereal,Grocery,Electronic Benefits Transfer (EBT),2,166,2021-06-14 6:39,Tanzania,Dar es Salaam,lider.cl,POWZZXHYNC,Y,
844551,JXX2216,Amethyst Whitehead,W1876,Grill,Patio and Garden,Affirm Monthly Payments,5,190,2021-04-09 7:30,Namibia,Windhoek,lider.cl,IIYBDIVXBU,Y,
292766,GOB5524,Adria Salinas,W6587,Chair,Home Furniture and Appliances ,Debit Card,4,116,2021-04-27 9:16,Honduras,Tegucigalpa,alibaba.com,RWXRFSFBDY,N,invalid pin
547532,UVG8225,Ruby Wilkins,K5217,Barbie,Toys and Video Games,Affirm Monthly Payments,6,23,2021-12-28 16:36,South Africa,Johannesburg,etsy.com,QHIAFBJKVC,Y,
832090,GOY1291,Silas Floyd,H1242,Seeds,Patio and Garden,Credit Card,1,17,2021-06-01 17:12,Nigeria,Lagos,shopify.com,UMSWMOCEDE,N,incorrect card number 
392831,FLN2215,Magee Fitzgerald,H0729,Soap,Beauty and Personal Care,Affirm Monthly Payments,3,285,2021-06-24 11:42,Swaziland,Mbabane,etsy.com,DDWTKLHXPS,Y,
906673,KJY2624,Price Guthrie,R1832,Phone,Electronics,Gift Card,7,103,2021-10-09 14:11,United States,Bentonville,shopify.com,FTQCTAGYUS,N,billing address not matching
899968,OWH2128,Hall Larson,P5312,Basketball,Sports and Outdoors,Debit Card,7,151,2021-11-23 21:47,China,Beijing,amazon.com,QKFWAUPHTZ,Y,
335147,LMK2152,Chase Humphrey,E2311,Xbox,Toys and Video Games,Electronic Benefits Transfer (EBT),3,275,2021-06-18 5:45,Kenya,Nairobi,walmart.ca,IHAJBMXSWY,N,authentication denied 
149264,TGO2626,Rigel Underwood,B3815,Table,Home Furniture and Appliances ,Debit Card,3,177,2021-11-21 10:36,Botswana,Gaborone,samsclub.com,OSLSYWMGLV,Y,
509450,RJC8816,Lucas Witt,J7355,Apple,Grocery,Electronic Benefits Transfer (EBT),5,232,2021-08-19 3:25,Mozambique,Maputo,amazon.com,PKTBEFWICX,Y,
513630,WPO1464,Scott Booker,G6519,Cereal,Grocery,Electronic Benefits Transfer (EBT),3,111,2021-04-02 11:34,United States,Bentonville,walmart.us,EVLCEPAVNU,N,invalid expiration date 
839725,MSZ4835,Dai Dotson,W4531,Xbox,Toys and Video Games,Credit Card,3,100,2021-06-16 22:52,Lesotho,Maseru,walmart.cn,XLWFXARERW,N,authentication denied 
901816,PDZ3468,Larissa Drake,E4631,Chew Toy,Pets,Paypal,6,231,2021-12-06 6:50,Mexico,Mexico City,samsclub.com,XQPHTFWKGJ,Y,
366133,HWC5191,Amos Owens,L4028,Toolbelt,Home Improvement,Benefit Card,4,151,2021-11-21 10:36,Namibia,Windhoek,ebay.com,UKSNYUNQYR,N,invalid CVV
511460,IFR2602,Diana Cunningham,G8022,Pants,Apparels,Electronic Benefits Transfer (EBT),2,76,2021-04-27 13:40,South Africa,Johannesburg,samsclub.com,MEWYULZIHH,N,invalid pin
930212,LSR5313,Carson Mckinney,D1688,Razor,Beauty and Personal Care,Benefit Card,7,137,2021-10-28 13:25,United States,Bentonville,etsy.com,MRQSBPKMLL,Y,
740638,NBD3282,Minerva Lancaster,Q1328,Shirt,Apparels,Benefit Card,4,179,2021-02-23 21:05,Botswana,Gaborone,walmart.com.mx,CHKQROHYHY,N,invalid expiration date 
122133,BCX5245,Ebony Ray,B3452,Dress,Apparels,Credit Card,2,218,2021-08-31 0:51,Costa Rica,San Jose,alibaba.com,EGBGIUYMAF,Y,
419456,ZSE6369,Lamar Kinney,M6867,Protein,"Pharmacy, Health and Wellness",Gift Card,9,175,2021-09-05 2:37,Botswana,Gaborone,massmart.co.za,HDPJMLHNNL,Y,
227093,UZJ1824,Hiram Wiley,B2654,Cat Tower,Pets,Benefit Card,7,205,2021-02-07 6:40,Nicaragua,Managua,lider.cl,DITQXFCNBR,N,billing address not matching
455894,VWS9616,Farrah Hensley,H7933,Barbie,Toys and Video Games,Debit Card,7,214,2021-08-03 9:22,Mexico,Mexico City,etsy.com,YOKCRBQNDI,Y,
931209,UMP6523,Astra Alvarez,W2521,Seeds,Patio and Garden,Electronic Benefits Transfer (EBT),5,206,2021-10-05 3:55,Guatemala,Guatemala City,alibaba.com,AJFLCQFUQL,N,invalid pin
598321,BMX1950,Ian Blake,Q9448,Blender,Home Furniture and Appliances ,Electronic Benefits Transfer (EBT),7,281,2021-04-13 5:07,Malawi,Lilongwe,walmart.cn,ANLGDONGHV,N,low balance 
316992,JNL8776,Beau Fisher,T5380,Soccerball,Sports and Outdoors,Paypal,6,38,2021-02-04 3:18,Nigeria,Lagos,walmart.com.mx,KHHGOUFODX,N,incorrect card number 
371326,STH6493,Beck Mooney,J6837,Cushion,Automotive,Paypal,3,50,2021-08-20 9:03,El Salvador,San Salvador,alibaba.com,SYWDKDAVWW,N,low balance 
472236,CFO8717,Chester Sweet,Z8136,Bat,Sports and Outdoors,Electronic Benefits Transfer (EBT),5,259,2021-07-30 21:22,El Salvador,San Salvador,massmart.co.za,EYPHEHHRRU,Y,
551901,FDN0890,Fiona Anthony,E3125,Shirt,Apparels,Benefit Card,4,171,2021-11-24 17:00,Tanzania,Dar es Salaam,etsy.com,QJOQDSFJRC,Y,
384968,QIU0777,Moana Marshall,L0937,Bread,Grocery,Debit Card,5,139,2021-12-13 16:42,Ghana,Accra,massmart.co.za,BTKDCYSDED,N,low balance 
538908,TFE3474,Giacomo Berg,Y7556,Bat,Sports and Outdoors,Debit Card,1,255,2021-11-21 18:45,United States,Bentonville,shopify.com,LXIUIOEQWG,Y,
866846,FNE6649,Inez Black,P6385,Razor,Beauty and Personal Care,Credit Card,8,120,2021-01-20 11:19,El Salvador,San Salvador,walmart.us,ZTIPALMHMK,N,authentication denied 
338176,QLO1786,MacKensie Chase,H5512,Diapers,Baby,Benefit Card,5,18,2021-01-18 19:41,Namibia,Windhoek,shopify.com,UHNXUFSQEL,N,invalid pin
526219,XUL5691,Lance Sykes,J4133,Seeds,Patio and Garden,Affirm Monthly Payments,3,145,2021-07-17 4:16,Swaziland,Mbabane,etsy.com,KWPPDPGILA,Y,
549093,LYT5885,Uriah Yang,V1551,Hammer,Home Improvement,Electronic Benefits Transfer (EBT),3,73,2021-08-07 15:51,Mozambique,Maputo,ebay.com,KBYQYUMSML,N,invalid expiration date 
468550,BPU3126,Melyssa Durham,L4758,Formula,Baby,Electronic Benefits Transfer (EBT),7,96,2021-10-19 4:55,Zambia,Lusaka,walmart.ca,HCPIZQFZIH,Y,
419053,QZL4015,Lynn Richard,E6803,Protein,"Pharmacy, Health and Wellness",Gift Card,2,158,2021-02-07 11:10,Nicaragua,Managua,samsclub.com,QMPCLISJFU,N,authentication denied 
905443,LKA7076,Marsden Arnold,J2747,Diapers,Baby,Paypal,4,128,2021-03-02 1:58,Tanzania,Dar es Salaam,samsclub.com,TLVSYTSITA,Y,
881677,WQL5934,Kermit Foley,B2122,Jack,Automotive,Affirm Monthly Payments,7,279,2021-09-04 21:44,India,Mumbai,walmart.us,GWFGKYRQET,N,incorrect card number 
679453,TMT8730,Kadeem Woods,I1865,Towel,Household Essentials,Paypal,3,7,2021-09-16 15:49,Namibia,Windhoek,amazon.com,CCPYHKBDFE,Y,
553517,LMI1208,Brendan Petty,V9456,Blender,Home Furniture and Appliances ,Benefit Card,2,51,2021-01-13 3:45,Costa Rica,San Jose,walmart.cn,JMKLVYRLOR,Y,
197755,HGY8437,Magee Howell,K5775,Pants,Apparels,Gift Card,4,212,2021-10-25 8:53,Zambia,Lusaka,ebay.com,TWYLAXIEFE,Y,
549130,OPX4681,Katell Rowland,R5531,Chew Toy,Pets,Benefit Card,7,132,2021-08-12 22:58,Botswana,Gaborone,ebay.com,LICSLKXTDO,N,invalid expiration date 
992289,NDZ9413,Sean Conley,L2041,Tylenol,"Pharmacy, Health and Wellness",Electronic Benefits Transfer (EBT),8,98,2021-10-26 17:34,Namibia,Windhoek,shopify.com,NSDFAXVNVJ,N,insufficient fund
402441,VXZ8116,Petra Price,J0288,Jack,Automotive,Paypal,1,82,2021-01-02 8:52,El Salvador,San Salvador,walmart.cn,DEDNHNFEXD,N,invalid expiration date 
338184,CZG8481,Blythe Peterson,J7023,Cough Drops,"Pharmacy, Health and Wellness",Affirm Monthly Payments,6,222,2021-03-21 18:42,Nicaragua,Managua,etsy.com,AFGEEPTIAH,N,authentication denied 
427753,WXQ9303,Channing Rosa,L8141,Monopoly,Toys and Video Games,Benefit Card,6,195,2021-11-30 4:08,Guatemala,Guatemala City,ebay.com,IBALSCQBLJ,Y,
573475,ORG7476,India Landry,E9186,Toolbelt,Home Improvement,Gift Card,3,165,2021-11-05 11:47,Nigeria,Lagos,walmart.us,QFLXGCDGCR,N,insufficient fund
192158,RRE4633,Armando Rivers,O7159,Bread,Grocery,Benefit Card,2,230,2021-03-03 19:54,Tanzania,Dar es Salaam,massmart.co.za,RWIABFKIYI,N,invalid expiration date 
704562,QJJ3265,Ishmael Calhoun,B3284,Formula,Baby,Credit Card,4,50,2021-01-19 23:55,South Africa,Johannesburg,alibaba.com,QHBQOYLLGJ,N,invalid expiration date 
457172,WWD8643,Jena Burnett,D5228,Diapers,Baby,Affirm Monthly Payments,1,146,2021-12-16 5:48,Kenya,Nairobi,walmart.cn,GGZNFSZDZX,N,billing address not matching
939909,TKL2955,Leroy Graham,Y5154,Soccerball,Sports and Outdoors,Electronic Benefits Transfer (EBT),7,123,2021-12-09 13:34,Honduras,Tegucigalpa,alibaba.com,IJSWGCSBCY,N,incorrect card number 
957118,LFG2687,Colleen Davenport,F1176,Basketball,Sports and Outdoors,Electronic Benefits Transfer (EBT),6,182,2021-02-25 17:20,Chile,Santiago,samsclub.com,VEICKICGIN,Y,
908444,MKO6766,Brianna Cooke,A9898,Soap,Beauty and Personal Care,Affirm Monthly Payments,6,207,2021-08-02 4:15,Chile,Santiago,flipcart.com,DYUGFASPOH,N,invalid pin
357923,JTF2550,Channing Kennedy,V7752,Laptop,Electronics,Affirm Monthly Payments,2,103,2021-08-12 18:57,Chile,Santiago,flipcart.com,XPIDPVUVKA,Y,
342404,OGV8971,Lance Cross,Y8516,Saw,Home Improvement,Credit Card,2,289,2021-08-12 1:06,Botswana,Gaborone,lider.cl,TBWXNJBZWY,Y,
552835,UYV6316,Reece Kidd,L5322,Laptop,Electronics,Affirm Monthly Payments,6,71,2021-01-21 14:55,Namibia,Windhoek,walmart.ca,SWSCYOSFZH,Y,
405781,RYB7835,Fulton Haynes,L9873,Chair Cover,Patio and Garden,Gift Card,6,132,2021-06-04 15:35,Honduras,Tegucigalpa,etsy.com,XGLQHCVIKV,N,low balance 
561706,JKT1352,Malachi Chang,R1105,Phone,Electronics,Credit Card,3,18,2021-03-21 5:17,Namibia,Windhoek,walmart.ca,QJQWUBBKMS,N,invalid CVV
349514,CDH4972,Arden Patel,K3341,Blender,Home Furniture and Appliances ,Affirm Monthly Payments,6,215,2021-04-27 21:53,Tanzania,Dar es Salaam,alibaba.com,CSKCPPGUAB,N,invalid pin
185196,EKX2214,Talon Hudson,O0655,Towel,Household Essentials,Debit Card,5,158,2021-03-16 4:07,Chile,Santiago,ebay.com,HFFRDGSHRQ,Y,
624404,HHX1635,Kuame Townsend,G5740,Chair Cover,Patio and Garden,Benefit Card,7,6,2021-05-07 8:08,Zambia,Lusaka,etsy.com,KEQQBGEKCD,Y,
492053,AXI8350,Xander Vargas,N6682,Hammer,Home Improvement,Credit Card,8,245,2021-07-31 4:46,Kenya,Nairobi,amazon.com,HGDJGIYOLM,N,low balance 
901353,DTI1524,Rhiannon Garza,T8419,Towel,Household Essentials,Electronic Benefits Transfer (EBT),2,70,2021-11-01 4:34,United States,Bentonville,walmart.ca,ABUUSWLWJY,Y,
188006,AQN5228,Demetria Bowen,R8870,Xbox,Toys and Video Games,Debit Card,2,299,2021-12-26 8:10,Zambia,Lusaka,ebay.com,UEIWPPYBYV,Y,
495345,WXS7863,Orla Reid,T5539,Hammer,Home Improvement,Affirm Monthly Payments,3,259,2021-02-05 14:00,Tanzania,Dar es Salaam,massmart.co.za,ONLBURWJXD,N,authentication denied 
444820,POM4732,Hilda Fleming,E1591,Cough Drops,"Pharmacy, Health and Wellness",Paypal,8,274,2021-02-09 7:29,Nicaragua,Managua,walmart.us,JRCGZDXOXU,N,authentication denied 
404294,KDX7866,Maxwell Levine,B5891,Grill,Patio and Garden,Affirm Monthly Payments,6,13,2021-05-20 22:04,Mozambique,Maputo,walmart.cn,JUTQKYJDEM,N,invalid pin
951335,MHS2814,Xantha Wiley,E2176,Collar,Pets,Benefit Card,5,143,2021-10-27 17:00,Guatemala,Guatemala City,etsy.com,XGHKBHWGRZ,N,billing address not matching
874083,NQN3258,Olivia Camacho,Z7781,Chair Cover,Patio and Garden,Paypal,4,87,2021-05-28 14:25,Mexico,Mexico City,alibaba.com,AYUKKJACLL,N,authentication denied 
233200,RGQ2922,Oren Deleon,W4556,Basketball,Sports and Outdoors,Electronic Benefits Transfer (EBT),3,257,2021-12-28 15:26,Nigeria,Lagos,flipcart.com,HZXEWBSNFB,N,authentication denied 
416131,QIC1812,Anthony Spears,M8694,Grill,Patio and Garden,Credit Card,3,299,2021-06-14 18:31,Mozambique,Maputo,walmart.com.mx,MOYRNZGFSV,Y,
583926,PBS3648,Ryan Horn,E0736,Cushion,Automotive,Electronic Benefits Transfer (EBT),3,62,2021-08-21 23:25,Uganda,Kampala,alibaba.com,AMYUDKVDQI,N,insufficient fund
622502,BAJ4595,Regina Bender,I2442,Soap,Beauty and Personal Care,Paypal,1,211,2021-03-18 16:14,Ghana,Accra,walmart.ca,TMIIYWUXHP,Y,
758163,APB6554,Lev Talley,B6668,Formula,Baby,Debit Card,5,229,2021-06-08 12:46,Kenya,Nairobi,walmart.cn,ITBCIWEIMX,N,billing address not matching
457003,LFE6125,Hashim Blake,W2604,Laptop,Electronics,Benefit Card,2,80,2021-04-11 3:53,Ghana,Accra,walmart.us,LWTVVSBOGL,N,billing address not matching
120704,EWK6787,Azalia Green,H3163,Dress,Apparels,Paypal,3,156,2021-05-09 1:44,Botswana,Gaborone,samsclub.com,PUMBDHSLOO,N,insufficient fund
935649,PYA7576,Denton Burgess,L2101,Cough Drops,"Pharmacy, Health and Wellness",Credit Card,1,180,2021-05-13 3:03,Ghana,Accra,flipcart.com,RIGKHWRATQ,Y,
888252,HAM4646,Summer Gross,O5174,Cough Drops,"Pharmacy, Health and Wellness",Paypal,8,147,2021-01-15 10:13,Tanzania,Dar es Salaam,shopify.com,DMXAWMBDMA,Y,
699359,FNN5342,Rogan Hays,U2617,Tylenol,"Pharmacy, Health and Wellness",Gift Card,9,186,2021-11-23 0:04,India,Mumbai,ebay.com,KKSKYBWGMB,N,invalid CVV
498069,FJT6633,Brady Carver,U2270,Pants,Apparels,Affirm Monthly Payments,1,196,2021-02-02 16:40,Honduras,Tegucigalpa,alibaba.com,KPOWYFTPCP,Y,
826754,RYV2069,Colin Brock,B0599,Grill,Patio and Garden,Electronic Benefits Transfer (EBT),4,186,2021-04-19 11:40,Namibia,Windhoek,walmart.us,VHQNICFKYB,N,billing address not matching
426038,CNX3341,Dante Norris,A9787,Cough Drops,"Pharmacy, Health and Wellness",Credit Card,2,52,2021-07-26 2:42,Botswana,Gaborone,ebay.com,IQXZTIFIUS,Y,
789335,TTW2943,Tara Sheppard,G0522,Soccerball,Sports and Outdoors,Debit Card,6,264,2021-05-18 3:17,Chile,Santiago,flipcart.com,MPSOJLWSOR,Y,
529769,OLD5337,Shay Walters,R5666,Lightbulb,Household Essentials,Benefit Card,1,45,2021-01-18 9:40,Mexico,Mexico City,ebay.com,BVHJEGZUFK,N,authentication denied 
708472,SUJ1128,Quin Warner,R2104,Basketball,Sports and Outdoors,Benefit Card,2,110,2021-02-04 11:57,Mexico,Mexico City,walmart.cn,PPXMEQNUGQ,Y,
579739,MED0606,Kiara Espinoza,W8133,Cat Tower,Pets,Benefit Card,8,274,2021-05-04 19:01,Uganda,Kampala,amazon.com,VFGVEEYHVQ,N,insufficient fund
264122,FQM0452,Ahmed Martinez,Y8729,Laptop,Electronics,Electronic Benefits Transfer (EBT),9,273,2021-04-16 2:00,Malawi,Lilongwe,alibaba.com,UJMYDTHDOH,N,invalid expiration date 
842834,LEK1254,Kiona Frank,C4381,Barbie,Toys and Video Games,Debit Card,3,218,2021-09-01 0:37,El Salvador,San Salvador,etsy.com,XNDGIRNNXR,Y,
884919,FPO3123,Desiree Avery,T8858,Chair Cover,Patio and Garden,Affirm Monthly Payments,2,137,2021-11-15 0:01,Zambia,Lusaka,lider.cl,LAWPTWVUJK,N,incorrect card number 
798962,TEW6887,Bree Roth,N4756,Cat Tower,Pets,Credit Card,8,70,2021-07-24 16:54,Costa Rica,San Jose,amazon.com,IHWPSSMTMP,Y,
228263,GFJ4710,Henry Vang,L7979,Towel,Household Essentials,Debit Card,3,85,2021-07-01 15:11,Lesotho,Maseru,walmart.us,RGVGZPDXYY,Y,
533564,SEF6674,Gannon Richards,R5375,Shampoo,Beauty and Personal Care,Gift Card,4,290,2021-06-06 18:09,Canada,Toronto,walmart.com.mx,NYUEIUELSS,Y,
764796,WKM6399,Pascale Weber,E5892,Grill,Patio and Garden,Electronic Benefits Transfer (EBT),1,263,2021-11-12 20:11,India,Mumbai,walmart.us,VTOYMWIUXO,Y,
440912,KRK8025,Adara Hood,I7617,Cushion,Automotive,Paypal,6,54,2021-04-26 13:39,Mozambique,Maputo,etsy.com,LSLMLVNOHM,N,invalid expiration date 
920498,KUN2242,Tyler Hewitt,O7472,Dress,Apparels,Credit Card,4,258,2021-02-05 16:26,Chile,Santiago,amazon.com,HBIMGOIJHQ,Y,
772710,TQE8277,Karyn Witt,U5287,Shirt,Apparels,Gift Card,4,48,2021-12-30 3:20,Mexico,Mexico City,alibaba.com,ILPGHVVKLP,Y,
681015,PRE5582,Ryder O'donnell,G3853,Table,Home Furniture and Appliances ,Benefit Card,1,197,2021-05-12 19:44,Guatemala,Guatemala City,walmart.cn,PQOICJSSWV,Y,
730825,GVA2842,Mercedes Suarez,C2444,Towel,Household Essentials,Debit Card,5,148,2021-05-25 20:42,India,Mumbai,flipcart.com,BQFDOCSJKB,N,authentication denied 
569008,DFD8259,Charlotte Vaughan,Q1297,Tylenol,"Pharmacy, Health and Wellness",Benefit Card,3,13,2021-06-23 16:34,El Salvador,San Salvador,lider.cl,UXOJBQKEDZ,N,invalid CVV
516844,XAF3959,Gavin Frederick,H4162,Chair,Home Furniture and Appliances ,Credit Card,1,109,2021-12-05 23:31,Honduras,Tegucigalpa,flipcart.com,DWSXWJIKNJ,Y,
536247,BEF1712,Portia Walls,E6886,Cat Tower,Pets,Electronic Benefits Transfer (EBT),2,130,2021-05-28 16:33,United States,Bentonville,shopify.com,LEFUVHQVHD,N,billing address not matching
791229,MDV3518,Jael Vang,D8148,Barbie,Toys and Video Games,Gift Card,4,109,2021-10-11 4:02,United States,Bentonville,massmart.co.za,VTHLEEKGCD,N,invalid pin
280726,DMN6288,Porter William,T2452,Cough Drops,"Pharmacy, Health and Wellness",Benefit Card,1,102,2021-08-20 2:59,Chile,Santiago,walmart.com.mx,STDFRTYOGM,N,authentication denied 
474181,XEH4205,Quynn Vazquez,X3132,Basketball,Sports and Outdoors,Electronic Benefits Transfer (EBT),2,223,2021-12-04 9:03,South Africa,Johannesburg,alibaba.com,QWRXWKORJS,N,low balance 
947485,HUF1919,Chaim Nixon,U7331,Razor,Beauty and Personal Care,Electronic Benefits Transfer (EBT),5,261,2021-02-21 23:49,India,Mumbai,walmart.us,SVKFEBJBUG,N,invalid CVV
176437,QSQ1470,Clayton Nixon,B7731,Cough Drops,"Pharmacy, Health and Wellness",Electronic Benefits Transfer (EBT),7,26,2021-01-30 2:12,Mexico,Mexico City,lider.cl,MGWDRNTPMF,Y,
343556,SXT5313,Wade Pena,N8534,Cereal,Grocery,Paypal,8,136,2021-03-20 9:57,Botswana,Gaborone,walmart.com.mx,AJWAOKBUNK,Y,
632173,OCL2249,Darius Williamson,F7311,Phone,Electronics,Credit Card,3,30,2021-09-16 11:39,Namibia,Windhoek,alibaba.com,YBMQBVVHSM,N,low balance 
982632,GAG3612,Ariana Velez,Y9751,Collar,Pets,Paypal,2,134,2021-06-27 2:53,South Africa,Johannesburg,lider.cl,GRKCVJNTDQ,N,low balance 
249295,VTJ6147,Eve Stewart,B7731,Cough Drops,"Pharmacy, Health and Wellness",Affirm Monthly Payments,8,33,2021-04-30 8:13,Malawi,Lilongwe,shopify.com,LYJRPJWELS,Y,
901162,JFX2943,Ashton Justice,E3847,Hammer,Home Improvement,Credit Card,5,114,2021-02-15 21:43,Namibia,Windhoek,massmart.co.za,RXVJFKSGBG,Y,
681900,WCN3842,Hilel Bradford,P0456,Laptop,Electronics,Gift Card,2,240,2021-09-30 6:04,India,Mumbai,ebay.com,FVWILEMESU,Y,
112792,NRL2728,Hoyt Cooke,R1413,Seeds,Patio and Garden,Debit Card,5,162,2021-09-13 8:05,Swaziland,Mbabane,amazon.com,OMVJBAFDOC,N,low balance 
409143,VEG8880,Leandra Rich,C3763,Phone,Electronics,Electronic Benefits Transfer (EBT),8,129,2021-12-06 10:05,China,Beijing,alibaba.com,VJWUELXMXD,Y,
826963,EPD6295,Ursa Mejia,Q6304,Xbox,Toys and Video Games,Gift Card,2,166,2021-09-12 21:18,South Africa,Johannesburg,alibaba.com,WVGDLTEBUI,Y,
406669,GSE1647,Rama Carrillo,V9646,Protein,"Pharmacy, Health and Wellness",Paypal,8,138,2021-04-15 19:44,Kenya,Nairobi,walmart.ca,HSBXSBDKQT,Y,
606544,WDP4178,Emma Perez,G1282,Chair Cover,Patio and Garden,Debit Card,3,156,2021-08-28 0:42,Namibia,Windhoek,shopify.com,LKJNKCGFUY,Y,
658615,TRR5732,Veda Walsh,D0617,Shampoo,Beauty and Personal Care,Affirm Monthly Payments,3,269,2021-06-14 14:28,Chile,Santiago,samsclub.com,TKDUMIYSSO,Y,
899675,NPL7679,Tate Martin,M3938,Basketball,Sports and Outdoors,Benefit Card,3,66,2021-03-25 17:11,Canada,Toronto,lider.cl,KFWXUBBOBV,Y,
894146,NIW1873,Mason Wright,K7551,Chew Toy,Pets,Gift Card,9,297,2021-02-23 20:24,Lesotho,Maseru,ebay.com,WKFPHYKDER,Y,
670775,VYG6782,Haley Mckinney,B7999,Bat,Sports and Outdoors,Credit Card,2,20,2021-07-21 18:36,Mexico,Mexico City,shopify.com,YTVIHHSKPX,N,insufficient fund
877509,MBC6755,Dacey Hinton,F7451,Blender,Home Furniture and Appliances ,Gift Card,6,27,2021-08-07 12:05,Mozambique,Maputo,alibaba.com,TSHVMYVOOR,Y,
475825,MGW2846,Stephen Villarreal,D2571,Monopoly,Toys and Video Games,Benefit Card,7,279,2021-03-30 6:03,Malawi,Lilongwe,alibaba.com,UVPSLJIVWK,Y,
766980,UMP8143,Inga Cantu,J6173,Chew Toy,Pets,Debit Card,2,8,2021-02-16 2:32,Zambia,Lusaka,walmart.com.mx,LRQHHETWZN,Y,
854854,FUQ2205,Hector Stokes,R1318,Monopoly,Toys and Video Games,Electronic Benefits Transfer (EBT),3,71,2021-03-03 16:48,Mexico,Mexico City,flipcart.com,DHYUWATPQX,Y,
811292,QFS6187,Quinn Poole,M8315,Chair Cover,Patio and Garden,Affirm Monthly Payments,5,73,2021-12-21 21:03,Costa Rica,San Jose,shopify.com,XLFYFPURIN,N,billing address not matching
325804,IKT3754,Shelly Kline,N6774,Bread,Grocery,Gift Card,6,217,2021-08-01 14:19,China,Beijing,alibaba.com,WQZQZVRYQC,Y,
735967,FBR1221,Lyle Melendez,G3756,Blanket,Household Essentials,Benefit Card,4,110,2021-03-30 21:35,Swaziland,Mbabane,shopify.com,CCSMJTJZQS,Y,
841280,CRK2561,Hamilton Camacho,A8741,Xbox,Toys and Video Games,Gift Card,7,83,2021-09-29 5:38,Canada,Toronto,walmart.com.mx,JJIMEGODPZ,Y,
984049,HMU0495,Camden Stanley,M7432,Cereal,Grocery,Electronic Benefits Transfer (EBT),7,21,2021-09-29 16:44,El Salvador,San Salvador,amazon.com,ZMVKPCHDZG,N,incorrect card number 
870952,PWM3497,Serena Nichols,L7655,Hammer,Home Improvement,Gift Card,6,168,2021-05-30 3:49,Costa Rica,San Jose,alibaba.com,FEOQKDQMUK,N,low balance 
137728,TUF2280,Gray Weiss,Y8847,Saw,Home Improvement,Gift Card,3,115,2021-10-12 15:34,China,Beijing,walmart.us,BJJLSRWPTI,N,authentication denied 
363696,LSD6521,Dalton Hendrix,H6829,Phone,Electronics,Gift Card,5,151,2021-04-13 20:50,India,Mumbai,amazon.com,LIUCRBLLLG,N,invalid CVV
243670,OSW5460,Ali Alvarez,J9287,Saw,Home Improvement,Credit Card,8,26,2021-10-19 18:15,China,Beijing,ebay.com,MYEQWVGICA,Y,
431384,SIU4545,Adria Mcgowan,M6558,Jack,Automotive,Electronic Benefits Transfer (EBT),8,149,2021-09-25 14:46,Namibia,Windhoek,walmart.ca,RQFRBYEKPZ,N,low balance 
403394,DTE7655,Dacey Douglas,J4290,Grill,Patio and Garden,Affirm Monthly Payments,1,97,2021-12-08 0:39,Costa Rica,San Jose,flipcart.com,GLVXLCCFZE,N,invalid expiration date 
870526,GSY6544,Genevieve Harrell,B0184,Tylenol,"Pharmacy, Health and Wellness",Debit Card,1,275,2021-01-02 5:54,Guatemala,Guatemala City,walmart.cn,XGEXCUBLZN,N,authentication denied 
414140,TSD8582,Renee Kim,D7767,Pants,Apparels,Debit Card,3,53,2021-03-11 7:27,Chile,Santiago,walmart.com.mx,BDVQCVPXPT,N,insufficient fund
580823,ODI7881,Anjolie Rivas,U1162,Shampoo,Beauty and Personal Care,Electronic Benefits Transfer (EBT),6,177,2021-01-23 13:51,Botswana,Gaborone,walmart.com.mx,XYRUSWDBKB,N,invalid expiration date 
100675,RPH4338,Ella Mclean,G6471,Chair,Home Furniture and Appliances ,Affirm Monthly Payments,5,236,2021-10-08 1:07,Chile,Santiago,alibaba.com,QBUWUYAJGP,N,authentication denied 
608864,OPV3545,Thaddeus George,E4051,Toolbelt,Home Improvement,Credit Card,2,277,2021-01-07 18:33,Kenya,Nairobi,alibaba.com,FPWNIEMOJA,Y,
400164,QIM8191,Josiah Cardenas,E5661,Monopoly,Toys and Video Games,Electronic Benefits Transfer (EBT),8,67,2021-07-23 3:39,Kenya,Nairobi,flipcart.com,YUBIONWLOR,N,incorrect card number 
420829,WFW8876,Amethyst Stone,K8172,Tylenol,"Pharmacy, Health and Wellness",Gift Card,1,249,2021-03-28 6:10,Namibia,Windhoek,walmart.com.mx,FDOJJFPBOB,Y,
203289,VHG7262,Maggie Larson,W8087,Soap,Beauty and Personal Care,Paypal,3,59,2021-07-09 3:42,Tanzania,Dar es Salaam,alibaba.com,QXTTXMUZKV,Y,
450231,ODQ9069,Hamish Wheeler,R8427,Chew Toy,Pets,Affirm Monthly Payments,2,125,2021-10-03 10:04,United States,Bentonville,lider.cl,DFJJEXQUNQ,Y,
367341,UEY6185,Malcolm Wiggins,I0736,Lightbulb,Household Essentials,Gift Card,5,65,2021-11-08 1:26,Malawi,Lilongwe,alibaba.com,VCMGNDBXWP,Y,
820006,HLM8332,Jin Peck,J6966,Chew Toy,Pets,Debit Card,4,283,2021-07-17 20:48,Nigeria,Lagos,walmart.ca,KGGOUUMGKC,Y,
